nom	site	bucket	detail
a perfect jane	https://aperfectjane.com/	dns-dead	no A/AAAA @1.1.1.1
281z	https://281z.store/	dns-dead	no A/AAAA @1.1.1.1
andreādamo	https://andreaadamo.it/	tls-error	ERR_SSL_TLSV1_ALERT_INTERNAL_ERROR
allkind	https://allkind.co.uk/	tls-error	ERR_SSL_TLSV1_ALERT_INTERNAL_ERROR
0&1	https://en.0and1.de/	http-dead	404
amari amari	https://amariamari.co.uk/	http-dead	402
a better mistake	https://shop.abettermistake.com/collections/shop-collection	http-dead	402
alpenglow	https://shopalpenglowapparel.com/	http-dead	402
a.b.c.l.	https://www.abclgarments.com/	tls-error	CERT_HAS_EXPIRED
05 studio	https://www.the05studio.com/	http-dead	404
allen schwartz	https://www.allenschwartz.com/	tls-error	CERT_HAS_EXPIRED
1017 alyx 9sm	https://www.alyxstudio.com/	http-dead	404
alster vandel	https://alstervandel.com/	http-dead	409
alternative	https://www.alternativeapparel.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
alternative apparel	https://www.alternativeapparel.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
alpe women shoes	https://www.alpeteam.com/	http-dead	402
anita bilardi	https://www.anitabilardi.com/en/	http-dead	404
artelusa	https://artelusa.pt/	tls-error	CERT_HAS_EXPIRED
articles of society	https://articlesofsociety.com/	http-dead	404
ammehoela	https://www.ammehoela-kids.nl/	http-dead	404
am jewelry	https://angelomoretti.be/	http-dead	404
aznar innova s.a.	https://www.aznarinnova.com/en/	alive	200
aaron esh	https://aaronesh.com/	tls-error	ERR_SSL_TLSV1_ALERT_INTERNAL_ERROR
audelia's collection	http://audeliascollection.com/	alive	200
auli skin	https://www.auliskin.com/	alive	200
aiste anaite	https://www.aisteanaite.com/en/	alive	200
a.d.s.r	https://www.adsrfoundation.com/top/	http-dead	404
ballantyne cashmere spa	https://www.ballantyne.it/	blocked	403
au vieux campeur	https://www.auvieuxcampeur.fr/	alive	200
atm	https://atmcollection.com/	alive	200
awave awake	https://www.awaveawake.com/	alive	200
anchors-n-asteroids	https://www.anchors-n-asteroids.com/	http-dead	404
american golf	https://www.americangolf.co.uk/	alive	200
absolutely bear	https://www.absolutelybear.com/	tls-error	CERT_HAS_EXPIRED
backstage make-up	https://backstage-makeup.de/	alive	200
age of innocence	https://www.age-of-innocence.com/	alive	200
a2z beauty	https://www.michaelgiordanointl.com/home	http-dead	404
ascention parfums	http://ascentionbeautyco.com/	alive	200
aro	https://aroshoes.com/	alive	200
aizea	https://www.aizea-paris.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
azure	http://www.azureskincare.com/	alive	200
arcopedico	https://arcopedico.com/en/spring-2021/	http-dead	404
accessoire diffusion	https://www.accessoire-diffusion.com/	tls-error	ERR_SSL_TLSV1_ALERT_INTERNAL_ERROR
agolde	https://agolde.com/	alive	200
aob products	http://www.aobproducts.ca/	http-dead	404
andrea lucy designs	https://andrealucydesigns.com.au/	tls-error	CERT_HAS_EXPIRED
adya designs	https://adyadesigns.in/	tls-error	CERT_HAS_EXPIRED
aethera	https://www.aethera.com.au/	alive	200
aisle5	http://www.aisle5skin.com/	alive	200
babymel	http://www.babymel.com/	alive	200
agua bendita	https://www.aguabendita.com.co/	alive	200
auralee	https://auralee.jp/	alive	200
armani jeans	https://www.armani.com/ru/armanijeans	http-dead	404
atelier rebul	https://www.atelierrebul.com.tr/	alive	200
autumn adeigbo	https://autumnadeigbo.com/	http-dead	402
abyl	https://aybl.com/	alive	200
airpaq	https://www.airpaq.de/	alive	200
backes & strauss	https://www.backesandstrauss.com/	alive	200
adidas	https://www.adidas.com/	blocked	403
astley clarke	https://www.astleyclarke.com/	alive	200
artlove	https://www.artlove.fr/	alive	200
aemmi	https://www.ae-mmi.com/	alive	200
beiersdorf	https://www.beiersdorf.com/	alive	200
à la garçonne	https://alagarconne.com.br/en	http-dead	404
aurelia	https://shopforaurelia.com/	alive	200
ayurveda sutra co	https://www.ayurvedasutra.co/	alive	200
avesso	https://www.avesso.com/	alive	200
ahlvar gallery	https://ahlvar.com/	alive	200
5lakes&mt	https://5lakesmt.com/	dns-dead	no A/AAAA @1.1.1.1
alcott	https://www.alcott.eu/	alive	200
arquiste	https://arquiste.com/	alive	200
athari wear	https://athariwear.com/	alive	200
arivastreetwear	https://arivastreetwear.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
balm baby	http://www.taylorsnatural.com/	alive	200
arzukara	https://www.arzukara.com/	alive	200
arctic bay	https://arctic-bay.ca/	alive	200
bape	https://int.bape.com/	alive	200
artichoke	https://artichokebags.com/	alive	200
aktivoptik	https://www.aktivoptik.de/	alive	200
base london	https://www.baselondon.com/	alive	200
amber goes green	http://ambergoesgreen.ca/accessories-collection/	http-dead	404
akola	https://akola.co/	alive	200
against all odds	https://www.againstallodds.shop/	alive	200
billykirk	https://www.billykirk.com/	alive	200
akris	http://www.akris.ch/	alive	200
aspesi	https://www.aspesi.com/	alive	200
afflecks	https://www.afflecks.com/	alive	200
aroma prodigy	http://www.aromaprodigy.com/	alive	200
avia	http://www.avia.com/	alive	200
azizi	https://www.soraya-azizi.com/	alive	200
basile	https://www.basileitalia.com/fashion/il-marchio-basile/	http-dead	404
aventura	https://aventuraclothing.com/	alive	200
al ambra	https://alambraperfumes.com/	alive	200
agave healing oil	http://www.agaveoil.com/	alive	200
barbarossa moratti	https://www.barbarossamoratti.com/	alive	200
agella beauty	https://www.agellabeauty.com/	alive	200
beatrice valenzuela	https://beatricevalenzuela.com/	alive	200
barney cools	https://barneycools.com/	alive	200
bathsheba	https://bathshebarituals.com/	alive	200
barbella co.	http://barbellaco.com/	alive	200
bcf	https://www.bcf.com.au/	blocked	403
abbot kinney apothecary	https://abbotkinneyapothecary.com/	alive	200
bali lash	http://www.balilash.com/	http-dead	404
becci boo's custom shoes	https://beccibooscustomshoes.com/	alive	200
bassike	https://intl.bassike.com/	alive	200
authentic	http://www.authentichemp.com/	alive	200
auricoste	http://www.auricoste.fr/	alive	200
batsheva	https://www.batsheva.com/	alive	200
balm n calm	https://balmncalm.com/	alive	200
barocco tribal	https://www.baroccotribal.com/	alive	200
alder	https://www.alderapparel.com/	alive	200
adia	https://www.adiafashion.dk/	alive	200
ayten gasson	https://www.aytengasson.com/	alive	200
beams	https://www.beams.co.jp/	alive	200
banks journal	https://banksjournal.com/	alive	200
babyone	https://www.babyone.de/	alive	200
baby phat	https://babyphat.com/	alive	200
atunas	https://www.atunas.com.tw/	alive	200
belair	https://www.belair-paris.fr/	alive	200
aevi wellness	http://aeviwellness.com/	alive	200
article22	https://article22.com/?oid=52&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
anaconda	https://www.anacondastores.com/	net-error	redirect count exceeded
bethany williams	http://www.bethany-williams.com/	alive	200
bannedla	https://ruinmylife.la/	http-dead	402
billini	https://www.billini.com/	alive	200
adriana degreas	https://shop.adrianadegreas.com/	http-dead	404
be pure dutch	https://bepure-dutch.com/	http-dead	404
après studio	https://apresstudio.com.au/	alive	200
aware hair	https://awarehair.com/	alive	200
beaumont organic	https://beaumontorganic.com/	alive	200
aimer	https://aimeronline.com/	alive	200
bellfield	https://www.bellfieldclothing.com/	http-dead	423
benfica official store	https://www.slbenfica.pt/	alive	200
alejandra alonso rojas	https://www.alejandraalonsorojas.com/	alive	200
alexandria professional	http://www.alexandriaprofessional.com/	alive	200
bandi vamos	https://www.bandi.cz/	alive	200
bearpaw	https://www.bearpaw.com/	alive	200
alighieri	https://www.alighieri.com/	alive	200
bela beauty college	https://belabeautycollege.com/	alive	200
big lots	https://www.biglots.com/	alive	200
aristocrazy	https://www.aristocrazy.com/	alive	200
bata	https://www.bata.in/	alive	200
4you	https://www.4you.de/	net-error	ENETUNREACH
alcina	https://www.alcina.de/	alive	200
aveda	https://www.aveda.ca/	alive	200
berner kühl	https://bernerkuhl.com/	alive	200
bergstein	https://www.bergsteinfootwear.com/	alive	200
behno	https://behno.com/	alive	200
bav tailor	https://bavtailor.com/	alive	200
bambu earth	https://bambuearth.com/	alive	200
bb sheep	https://www.bbsheep.com/	alive	200
blukey	https://www.blukey.it/	alive	200
bernie mev new york	https://www.berniemev.eu/	alive	200
az factory	https://www.azfactory.com/	http-dead	404
belt fashion	https://beltfashion.nl/	alive	200
black pepper clothing	https://www.blackpepper.com.au/	alive	200
blood brother	https://www.blood-brother.com/	server-error	500
bossini	https://www.bossini.com/	alive	200
arthur knight	https://arthurknight.com/	net-error	redirect count exceeded
bimba y lola	https://www.bimbaylola.com/	alive	200
babybear	https://babybear.lk/	alive	200
bella freud	https://bellafreud.com/	alive	200
ak custom jewelers	https://akjewelers.com/	alive	200
beau ties	https://www.beautiesltd.com/	alive	200
black fashion	https://www.blackfashionbrand.com/nl/	http-dead	404
bielenda group	https://bielenda.pl/	alive	200
bohemian mama	https://www.bohemianmama.com/?_vsrefdom=adwords%3Futm_source%3DGoodOnYou+App	http-dead	404
alghabra parfums	https://alghabra-parfums.com/	alive	200
bella bliss	https://klarandco.com/	alive	200
adriana iglesias	https://adrianaiglesias.com/	alive	200
audimas  ab	https://www.audimas.lt/	alive	200
aubrie	https://aubrie.com.au/	alive	200
beneunder	https://shop.beneunder.com/	alive	200
aexae	https://www.aexae.com/	alive	200
bdk parfums	https://bdkparfums.com/	alive	200
artuyt	https://artuyt.com/	alive	200
benyamin apoo	https://benyaminapoo.com/	alive	200
better botanicals	http://www.betterbotanicals.com/	alive	200
akro	https://akrofragrances.com/	alive	200
balenciaga	https://www.balenciaga.com/	alive	200
blenzo	https://www.blenzoshoes.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
bench	https://www.bench.co.uk/	alive	200
alida pure	http://www.alidapurebodycare.com/	alive	200
benetton	http://www.benetton.com/	alive	200
beekind	https://www.gilchristsoames.com/collections/beekind.html	alive	200
be bare	https://naisture.com/pages/bebareus	alive	200
bcakes llc	http://www.bcakesllc.com/	alive	200
bess	https://www.b-e-s-s.com/	alive	200
body soup for the soul	http://www.bodysoupforthesoul.com/	http-dead	404
aiir professional	https://aiirprofessional.com/	alive	200
bardot	https://www.bardot.com/	net-error	redirect count exceeded
alinari-firenze	https://www.alinarifirenze.com/	alive	200
bailey nelson	https://baileynelson.com/	alive	200
batoner	https://www.batoner.com/	alive	200
biankina	https://biankina.com/	alive	200
baggage factory	https://www.baggagefactory.co.uk/	alive	200
basic rights	https://www.basicrights.com/	http-dead	404
aiayu	https://aiayu.com/	alive	200
babystyling	https://www.babystyling.com/	alive	200
bulldog natural skincare	http://www.bulldogskincare.com/	alive	200
bared footwear	https://baredfootwear.pxf.io/R0Z47g	alive	200
bogs	https://www.bogsfootwear.com/	alive	200
alex de pase	http://www.alexdepase.eu/	alive	200
bibi lou	https://www.bibilou.es/	alive	200
belair paris	https://www.belair-paris.fr/	alive	200
attesa	https://www.attesa.it/	alive	200
buddica	https://www.buddica.com/	blocked	403
bhima jewellers	https://www.bhima.in/	dns-dead	no A/AAAA @1.1.1.1
auromère	https://www.auromere.com/	alive	200
blufin	http://www.blufin.it/#/en/	alive	200
awg-modecenter	https://www.awg-mode.de/	alive	200
berkelmans	https://www.berkelmans.nl/	net-error	UNABLE_TO_VERIFY_LEAF_SIGNATURE
bella beauty	https://klarandco.com/	alive	200
big w	https://www.bigw.com/	alive	200
beckett simonon	https://www.beckettsimonon.com/	alive	200
bedhead pajamas	https://bedheadpjs.com/	alive	200
billabong	http://www.billabongbiz.com/	alive	200
berkner	https://berkner.pl/en/	alive	200
bram's fruit	https://bramsfruit.com/	alive	200
basefield	https://www.basefield.de/	alive	200
baume et mercier	https://www.baume-et-mercier.com/	alive	200
bloomings	https://www.bloomings.eu/	alive	200
afroblonde	https://afroblonde.com.au/	alive	200
bickley + mitchell	https://bickleyandmitchell.com/	alive	200
braun büffel	https://www.braun-bueffel.com/	alive	200
agent p	https://www.agentpnyc.com/	alive	200
bonne suits	https://bonnelife.com/	alive	200
bāeo	http://www.baeo.com/	alive	200
avirex japan	https://www.avirex-usa.com/	alive	200
bloomshell	https://bloomshell.co/	alive	200
accurist	https://www.accurist.co.uk/	alive	200
azmera skin care	http://www.azmera-skin.com/	alive	200
bershka	https://www.bershka.com/	alive	200
athleta	https://www.athleta.com/	alive	200
algo bonito	https://algo-bonito.com/	alive	200
ader error	https://adererror.com/	alive	200
blackstone footwear	https://www.blackstonefootwear.com/	alive	200
beatrice .b	https://www.beatriceb.it/	net-error	ECONNRESET
billion dollar beauty	http://billiondollarbeauty.com/	alive	200
cajoy	https://www.cajoy.com/	alive	200
brandtex	https://www.brandtex.dk/	tls-error	CERT_HAS_EXPIRED
biotechbeauty	https://biotechbeautyus.com/	alive	200
beverly hills md	http://beverlyhillsmd.com/	blocked	403
blume	http://blume.com/	alive	200
cg – club of gents	https://www.cg.fashion/	alive	200
blanche cph	https://blanchecph.com/	alive	200
berghen	https://www.berghen.com/	alive	200
bobo global	https://boboglobal.com/	alive	200
baeblu	http://www.baeblu.com/	alive	200
befree	https://befree.ru/	alive	200
bullboxer	https://www.bullboxer.com/	alive	200
belnu	https://belnu.com/	alive	200
blijdesteijn	http://blijdesteijn.nl/	alive	200
binda italia	http://www.bindagroup.com/	alive	200
bring	https://bring.org/	alive	200
boyzz only	http://www.boyzzonly.com/	alive	200
bl'eau	http://www.bleaubeauty.com/	alive	200
bohemian dream	https://bohemiandream.in/	alive	200
bourrienne paris	https://www.bourrienne.com/	alive	200
beneshty	https://beneshty.com/	alive	200
buddha to buddha	https://www.buddhatobuddha.com/	alive	200
charming charlie	https://charmingcharlie.com/	alive	200
arioseyears	https://arioseyears.com/	timeout	
black yak	http://www.blackyak.com/	alive	200
belchou's	https://www.belchous.com/	alive	200
boohoo group	https://www.boohoo.com/	alive	200
briglia blu	https://www.briglia1949.com/	alive	200
björn borg	https://bjornborg.com/	alive	200
bushman	https://bushman.cz/	alive	200
brbl	https://www.brbl.net/	alive	200
byza	https://byza.com/	alive	200
cassels	https://cassels.se/	alive	200
city chic	https://www.citychic.com/	blocked	503
christy dawn	https://christydawn.com/?oid=64&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
bonne gueule	https://www.bonnegueule.fr/	alive	200
bisous skateboards	https://bisousskateboards.com/	alive	200
biosilk	https://biosilk.com/	tls-error	CERT_HAS_EXPIRED
baileys	https://www.baileys.nl/	timeout	
carlton london	https://carltonlondon.co.in/	alive	200
catherine rowe designs	https://www.catherinerowedesigns.com/	alive	200
bull & berry	https://www.bullandberry.de/	alive	200
buffalo london	https://www.buffalo-boots.com/en-gb/buffalo-london	blocked	403
burrows & co	https://burrowsandco.com.au/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
atmosphere	https://www.atmosphere.ca/en.html	alive	200
bretelle&braces	https://www.bretelleitaliane.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
bleue burnham	https://bleueburnham.com/	alive	200
caboo paper products	https://cabooproducts.com/	alive	200
bedi	https://bedistudios.com/?oid=233&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
beecos	http://beecosbeauty.com/	alive	200
boomba	https://getboomba.com/	alive	200
bricktown	https://www.bricktownworld.com/	alive	200
caravana	https://www.caravana.land/	alive	200
brandit	https://www.brandit-wear.com/	alive	200
cad-b makeup and skincare	http://cad-b.com/	alive	200
bronx	https://bronxshoes.com/en/	http-dead	404
bloome*	http://bloome.com/	alive	200
bundgaard	https://bundgaard-schuhe.de/	alive	200
ahirain	https://www.ahirain.com/	alive	200
carpatree	https://carpatree.com/	alive	200
belly's candle co.	http://www.bellyscandleco.com/	alive	200
blueberry	https://www.bluebeery.eu/	alive	200
candy x paints	http://www.candyxpaints.com/	alive	200
back to earth	https://backtoearthskin.com/en-ca	alive	200
belle	https://www.belleintl.com/	dns-dead	no A/AAAA @1.1.1.1
búho	https://buhobcn.com/en/	alive	200
cinnao	https://www.cinnao.com/	tls-error	UNABLE_TO_GET_ISSUER_CERT_LOCALLY
benibeca	http://www.benibeca.com/	alive	200
charmed aroma	https://ca.charmedaroma.com/	alive	200
care by me	https://carebymeusa.com/	http-dead	404
brow art 23	https://browart23.com/	alive	200
alicia audrey	https://aliciaaudreycollection.com/	alive	200
china gold	https://www.chnau99999.com/	alive	200
cadini	https://www.cadini.com/	alive	200
bewildher fitwear	https://www.bewildher.com/	alive	200
boho aromatic	http://www.bohoaromatic.com/	alive	200
bnsm	https://www.bnsm.de/	alive	200
bucherer	https://www.bucherer.com/	alive	200
bitte kai rand	https://www.bittekairand.com/	alive	200
catherines	https://www.catherines.com/	http-dead	433
car shoe	http://www.carshoe.com/	alive	200
borneo paris	https://www.borneo-paris.com/?oid=362&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
breastflower	https://www.breastflower.com/	alive	200
barnyardstorm	https://www.adastria.co.jp/brands/barnyardstorm/	alive	200
caftari	https://caftari.com/	alive	200
aldo martins	https://www.aldomartins.com/	alive	200
byrd	https://byrdhair.com/?srsltid=AfmBOop3mhglDx5oOnFAdj0tOZnG9ifMB-KLH-ZuXzQIXyrP4tZxLRi3	alive	200
blooh	https://www.blooh.co/	alive	200
bohempia	https://bohempia.com/	alive	200
brotege	http://www.brotege.com/	alive	200
bootlegger	https://www.bootlegger.com/	alive	200
calliope by megan moroney	https://fragrancebymeganmoroney.com/	alive	200
british passport	https://britishpassport.it/en	http-dead	404
brand black	https://brandblack.com/	http-dead	402
boob	https://www.boobdesign.com/	alive	200
careeon	http://careeon.com/	alive	200
cl	https://selflovebycl.ca/	alive	200
bayankala	http://www.bayankala.com/	net-error	UND_ERR_SOCKET
boston	https://www.bostonwear.com/es/	alive	200
chevalier d’éon	https://www.chevalierdeonheritage.com/	net-error	ECONNRESET
bask in the sun	https://www.baskinthesun.fr/	alive	200
chet lo	https://www.chetlo.com/	alive	200
costco	https://www.costco.ca/	alive	200
bobo choses	https://www.bobochoses.com/	alive	200
bogdar	https://bogdar.com/	alive	200
canivro	https://www.canivro.com/	alive	200
cécile canj	https://cecilecanj.com/	alive	200
cache cache	https://www.cache-cache.fr/	blocked	403
cape horn	https://www.capehorn.it/	alive	200
brighty&co	https://brightyandco.com/en/	http-dead	404
cam cam	https://camcamcopenhagen.com/	alive	200
cascade theatre	http://www.cascadetheatre.org/	alive	200
caterpillar	https://catworkwear.com/	alive	200
brighthouse	https://www.brighthouse.co.uk/	net-error	ECONNRESET
cellbone	https://www.cellbone.com/	alive	200
by the way  your hair looks fabulous	http://www.thebtwco.com/	alive	200
big bud press	https://bigbudpress.com/	alive	200
burban	https://www.burban.gr/	alive	200
crepe erase	http://www.bodyfirm.com/	alive	200
bolzr	https://www.bolzr.store/	alive	200
bombers original	https://www.bombers-original.com/	alive	200
atmos pink	https://www.atmos-pink.com/	alive	200
canali	https://www.canali.com/	alive	200
camps & camps	https://www.campsencamps.nl/	alive	200
brownie	https://www.browniespain.com/es	alive	200
bode	https://www.bodenewyork.com/	alive	200
camicissima	https://www.camicissima.it/	alive	200
cocoa by cece	https://cocoabycece.com/	alive	200
cocojojo	http://www.cocojojo.com/	alive	200
caldera + lab	http://www.calderalab.com/	alive	200
clean rebellion	https://cleanrebellion.com/	alive	200
bathu	https://www.bathu.co.za/	alive	200
capelli new york	https://www.capellinewyork.de/	alive	200
breva soap co.	https://brevasoap.com/	http-dead	404
botanicary skincare	https://botanicary.com/	alive	200
bunnies jr	https://www.bunnies.nl/	alive	200
christopher kane	https://www.christopherkane.com/	dns-dead	no A/AAAA @1.1.1.1
chnge	https://chnge.com/	alive	200
cklass	https://cklass.com/	alive	200
chiquelle	https://www.chiquelle.com/splash-page.html?v=3%3Futm_source%3DGoodOnYou+App	blocked	401
celyfos	https://www.celyfos.com/	tls-error	UNABLE_TO_GET_ISSUER_CERT_LOCALLY
chevignon	https://www.chevignon.fr/	alive	200
bellabeautebar llc	https://bellabeautebar.com/	alive	200
capsule	https://capsulestudio.net/	http-dead	404
cabbeen	https://www.ir.cabbeen.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
circle sportswear	https://en.circlesportswear.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
casselini	https://www.casselini.com/	alive	200
camouflage	https://camouflage-couture.com/	http-dead	402
boemos	http://www.boemos.it/	alive	200
bungert	https://www.bungert-online.de/	alive	200
chaumet	https://www.chaumet.com/fr	blocked	403
cocoshnik	https://store.world.co.jp/s/brand/cocoshnik/	blocked	403
carat*	https://www.caratlondon.com/	alive	200
crying center	https://www.cryingcentertw.com/	alive	200
btartboxnails	http://btartboxnails.com/	alive	200
christian philip	https://christianphilip.com/	alive	200
chuda skincare	http://www.chudaskincare.com/	alive	200
berghaus	https://int.berghaus.com/	timeout	
cannasmack	https://cannasmack.com/	net-error	ECONNREFUSED
blackberrys	https://blackberrys.com/	alive	200
cks	https://www.cks-fashion.com/	alive	200
bloomingdale's	https://www.bloomingdales.com/	blocked	403
carl gross	https://carlgross.com/	alive	200
christina krämer	https://www.christinakraemer.com/	alive	200
chiushui	http://www.qsyr.com/	alive	200
cake maternity	https://www.cakematernity.com/	alive	200
cacharel	http://cacharel.com/	alive	200
callaghan	https://www.callaghan.es/	alive	200
calliope	https://www.calliope.style/	alive	200
dakota501	https://dakota501.com/	http-dead	404
cottonworld	https://cottonworld.net/	alive	200
bbp	http://bbpbx.shop-pro.jp/	http-dead	404
bernstock speirs	https://bernstockspeirs.com/	alive	200
cat footwear	https://www.catfootwear.nl/	alive	200
courtney sykes molecular anti-aging	http://www.courtneysykes.com/	alive	200
cezanne hair	http://cezanne-hair.com/	alive	200
carmen sol	https://carmensol.com/	alive	200
busnel	https://www.busnel.com/	alive	200
bioclarity	http://bioclarity.com/	alive	200
beaumont	https://www.beaumont.eu/	alive	200
decantx	https://www.decantx.com/	alive	200
beyond pure	http://beyondpure.ca/	alive	200
buffalo exchange	https://www.buffaloexchange.com/	alive	200
clover & ide	http://cloverandide.com/	alive	200
cero nine	https://cero-nine.com/	alive	200
bepon	https://www.bepon.sk/	blocked	403
borsheim's fine jewelry	http://www.borsheims.com/	blocked	403
chiban	https://www.chibanleather.com/	alive	200
clean beauty by joy	https://cleanbeautybyjoy.com/	alive	200
bro fitwear	https://www.brofitwear.com.br/	alive	200
copdi	http://www.copdibeauty.com/	alive	200
btartbox	http://btartboxnails.com/	alive	200
chiccheria brand	http://chiccheriabrand.com/	http-dead	404
castle soap company	https://castlesoapcompany.com/	alive	200
cecil mcbee	http://www.j-im.jp/	alive	200
calzeat	https://www.calzeat.com/	alive	200
caprice	https://www.caprice.de/	alive	200
bon clic bon genre	https://www.bon-clic-bon-genre.us/	alive	200
beth & jeni	https://www.bethyjeni.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
costume national	http://www.costumenational.com/	alive	200
cefinn	https://www.cefinn.com/	alive	200
bloch	https://eu.blochworld.com/	alive	200
arei outdoor gear	https://areioutdoorgear.co.id/	alive	200
club of comfort	https://www.club-of-comfort.de/	alive	200
daily brat	https://dailybrat.com/	alive	200
cashmere couture	https://simonebruns.com/	alive	200
coolcat	https://www.coolcat.nl/	blocked	403
cedar & sage	http://uppercanadasoap.com/	alive	200
all about audrey	https://allaboutaudrey.co.uk/	alive	200
charm diamond centres	https://charmdiamondcentres.com/	blocked	403
coconutacha	https://coconutacha.com/	alive	200
cloverpost	https://www.cloverpost.com/	tls-error	ERR_SSL_TLSV1_ALERT_INTERNAL_ERROR
coup de chance	https://store.world.co.jp/s/brand/coup-de-chance/	blocked	403
claudia sträter	https://www.claudiastrater.com/	blocked	403
cramers van asten	https://www.cramersvanasten.nl/	alive	200
danskin	https://www.danskin.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
comma	https://www.comma-store.eu/	alive	200
country line	https://www.country-line.de/	alive	200
badimyon	https://www.badimyon.com/	timeout	
caes	https://www.caes-store.com/	alive	200
canadian tire	https://www.canadiantire.ca/	alive	200
akyn	https://www.akyn.com/?oid=364&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
bonobo	https://bonobos.com/	http-dead	404
björk and berries	https://bjorkandberries.com/	alive	200
deabused	https://www.deabused.com/	alive	200
boragio	https://www.boragio.nl/	http-dead	402
beldona	https://www.beldona.com/	alive	200
calamar	https://www.calamar-menswear.com/	alive	200
berdoues	https://berdoues.com/	alive	200
bexley	https://www.bexley.fr/	alive	200
claudie pierlot	https://fr.claudiepierlot.com/	alive	200
davidoff	http://davidoff.com/age-gate	alive	200
damiani	http://www.damiani.com/it	blocked	403
cero & etage	https://www.cero-etage.dk/	alive	200
dharma bums	https://www.dharmabums.com.au/	alive	200
ciso	https://www.ciso.dk/	alive	200
coperni	https://us.coperniparis.com/	alive	200
citychamp watch & jewellery	http://www.citychampwatchjewellery.com/	dns-dead	no A/AAAA @1.1.1.1
daimaru umeda	https://www.daimaru.co.jp/umedamise/	alive	200
denina mártin collection	https://shop.deninamartin.com/	alive	200
cp shades	https://cpshades.com/	http-dead	404
charlie mae swimwear	https://www.charliemae.com.au/	alive	200
dawn denim	https://www.dawndenim.com/	alive	200
crooked chaps	http://crookedchaps.com/	alive	200
borges & scott	https://borgesandscott.com/	alive	200
b nosy	https://www.b-nosy.com/	alive	200
création gross gmbh & co. kg	https://creationgross.com/	alive	200
crate 61 organics	http://www.crate61.com/	alive	200
coalatree	https://coalatree.com/	alive	200
elkie + co.	https://elkieco.com/	alive	200
common ground®	http://www.organicsbuddy.com/	alive	200
corneliani	https://www.corneliani.com/	alive	200
cardon	https://cardon.com.ar/	alive	200
city shirt co	https://cityshirt.co/	alive	200
crime london	https://www.crimelondon.com/	blocked	403
after label	https://www.afterlabel.com/	timeout	
bellabu bear	https://bellabubear.com/	alive	200
bosanova	https://www.bosanova.es/en/	alive	200
elcove	https://elcove.co/	alive	200
clane	https://clane-design.com/	alive	200
carriwell	https://www.carriwell.com/	alive	200
brora	https://www.broraonline.com/	alive	200
chasers	https://www.chsrs.nl/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
cosmette skincare	http://www.cosmetteskincare.com/	alive	200
da beauty with jacalyn rae	https://donnysangel.com/pages/da-beauty-with-jacalyn-rae	http-dead	404
dawei	https://www.daweistudio.com/	tls-error	CERT_HAS_EXPIRED
crossfixe	http://skinourishment.com/	tls-error	CERT_HAS_EXPIRED
commando	https://www.wearcommando.com/	alive	200
dharmacrafts	https://dharmacrafts.com/	alive	200
cooph	https://store.cooph.com/	alive	200
bed|stü	https://www.bedstu.com/	alive	200
be a 10	http://www.bea10.com/	alive	200
desavery	http://www.desavery.co/	alive	200
aigner	https://www.aignermunich.de/	blocked	403
baabuk	https://www.baabuk.com/	alive	200
diega	https://www.diega.fr/	alive	200
coin	https://www.coin.it/	alive	200
cavallo	https://www.cavallo.info/	alive	200
björn borg footwear	https://www.bjornborg.com/	alive	200
destination maternity	https://www.destinationmaternity.com/	http-dead	404
colchester rubber co	https://www.colchesters.com/	alive	200
birdbath	http://birdbathbodytreats.com/	alive	200
ck calvin klein	http://www.ck.com/ck/watchesjewelry.aspx	alive	200
chaser brand	https://www.chaserbrand.com/	blocked	403
bikinikloset	https://www.bikinikloset.com/	alive	200
chumbak	https://www.chumbak.com/	alive	200
briju	https://www.briju.pl/	alive	200
comptoir des cotonniers	https://www.comptoirdescotonniers.eu/	alive	200
dj dutchjeans	https://www.vangenniptextiles.com/	alive	200
ecmile	https://ecmile.shop/	alive	200
brow bandit	http://browbandit.com/	alive	200
bates	https://www.batesfootwear.com/	alive	200
calapo biotic products	https://www.calapo.com/	alive	200
calle del mar	https://www.calledelmar.us/	alive	200
costes	https://www.costesfashion.com/	alive	200
befeni	https://www.befeni.com/	alive	200
dear kate	https://www.dearkates.com/	alive	200
